head,relation,tail,confidence_score
322,3,313,0.0
323,3,313,0.0
324,1,13714,1.0
324,1,25390,1.0
324,3,313,0.0
325,1,11087,1.0
325,3,211,0.0
326,3,313,0.0
327,3,313,0.0
328,3,211,2.6057166905957274e-05
329,1,13614,1.0
329,1,37710,1.0
330,1,11747,1.0
330,1,11752,1.0
330,3,240,6.0715519794030115e-06
331,3,313,8.04479896032717e-06
332,3,313,1.037516358337598e-05
333,1,25109,1.0
333,1,38678,1.0
333,1,40414,1.0
333,3,313,4.069548594998196e-05
333,10,313,1.0
333,10,335,1.0
334,1,11745,1.0
334,3,330,0.0
335,1,10511,1.0
335,1,11745,1.0
335,1,39304,1.0
335,3,3910,3.5247860068921e-05
335,10,333,1.0
336,3,334,0.0
337,3,336,4.945474756823387e-06
337,9,2517,1.0740937796072103e-05
338,1,1265,1.0
338,3,612,1.2559111155496794e-06
339,1,11735,1.0
339,3,330,0.0
340,3,2032,1.8519499462854583e-06
341,1,17614,1.0
341,1,26002,1.0
341,1,37634,1.0
341,1,37736,1.0
341,3,303,1.0521443982725032e-05
341,10,362,1.0
342,1,11747,1.0
342,1,11750,1.0
343,1,3648,1.0
343,1,3763,1.0
343,1,3766,1.0
343,1,22734,1.0
343,3,351,4.129328590352088e-05
344,1,3762,1.0
344,1,30386,1.0
344,3,351,4.1510179471515585e-06
345,3,170,0.0
346,1,11167,1.0
346,3,225,7.388737685687374e-06
347,3,344,0.0
348,1,21556,1.0
349,1,10904,1.0
349,1,10929,1.0
349,3,211,6.15285489402595e-06
350,1,3894,1.0
351,1,3759,1.0
351,1,3763,1.0
351,3,487,7.0532596510020085e-06
352,1,9046,1.0
352,1,9048,1.0
352,3,1161,9.73853821051307e-06
353,1,9048,1.0
353,3,1161,8.720070582057815e-06
354,1,9070,1.0
354,3,352,0.0
355,1,3680,1.0
356,1,12419,1.0
356,1,14157,1.0
356,3,352,1.048183548846282e-05
357,1,37781,1.0
357,3,435,0.0
358,1,21100,1.0
358,3,612,4.519560206972528e-06
359,1,9041,1.0
359,1,15408,1.0
359,3,352,3.5284695059090154e-06
360,1,1391,1.0
361,1,14408,1.0
361,3,170,3.8029782444937155e-05
362,1,37736,1.0
362,3,2048,0.0
362,10,341,1.0
363,0,6253,1.0
363,1,21569,1.0
364,1,39386,1.0
364,3,1143,8.97846075531561e-06
365,1,39031,1.0
365,3,1114,0.0
366,3,361,0.0
367,1,39031,1.0
367,10,365,1.0
368,1,2008,1.0
368,1,2012,1.0
368,1,18198,1.0
368,1,25072,1.0
368,1,29640,1.0
368,3,1129,1.0779690455819946e-05
369,3,372,0.0
370,3,372,3.949051006202353e-07
371,0,5111,1.0
371,0,9163,1.0
371,0,10398,1.0
371,1,20569,1.0
371,1,20576,1.0
371,8,377,1.0
372,3,366,0.0
373,1,25074,1.0
373,3,375,0.0
374,1,5857,1.0
374,3,366,0.0
375,3,714,0.0
376,1,25074,1.0
376,1,31712,1.0
376,1,38964,1.0
376,3,14936,0.0
377,1,14319,1.0
377,1,22549,1.0
377,8,371,1.0
378,3,376,3.299547097412869e-05
378,10,380,1.0
379,1,14394,1.0
379,1,15451,1.0
379,3,366,4.132491540076444e-07
380,1,31712,1.0
380,3,11888,0.0
380,10,378,1.0
381,0,1366,1.0
381,0,1439,1.0
381,1,4346,1.0
381,1,19970,1.0
382,1,24421,1.0
382,1,24422,1.0
382,3,383,0.0
383,1,4752,1.0
383,1,24028,1.0
383,1,32190,1.0
383,1,32191,1.0
383,3,10029,2.557504558353685e-06
383,10,387,1.0
384,3,147,5.763045919593424e-06
385,1,14426,1.0
386,1,14421,1.0
386,3,384,5.189561306906398e-06
387,1,4752,1.0
387,3,714,8.917843388189794e-07
388,1,14390,1.0
388,1,14392,1.0
388,3,386,1.532780152047053e-05
389,1,37768,1.0
389,3,383,0.0
390,1,4544,1.0
390,1,4753,1.0
390,1,32200,1.0
390,3,383,0.0
391,1,21023,1.0
391,1,31288,1.0
391,1,37823,1.0
391,3,421,0.0
392,1,6134,1.0
392,1,13556,1.0
392,1,14424,1.0
393,1,14620,1.0
393,3,5926,6.539014066220261e-06
394,1,24937,1.0
394,1,24938,1.0
394,1,39848,1.0
394,3,421,5.332112777978182e-06
395,1,541,1.0
395,1,1472,1.0
395,1,2210,1.0
395,3,386,0.0
396,1,541,1.0
396,1,31509,1.0
396,1,31510,1.0
396,3,395,2.9697494028368965e-05
397,3,394,0.0
398,3,394,4.583505983646319e-07
399,1,38616,1.0
399,3,394,1.0975218174280599e-05
400,3,385,0.0
401,1,7283,1.0
401,3,385,0.0
402,1,39918,1.0
403,3,400,0.0
404,1,20892,1.0
404,1,37856,1.0
404,1,37863,1.0
404,3,394,0.0
405,1,22245,1.0
405,1,22497,1.0
406,1,2299,1.0
406,1,4041,1.0
406,1,24643,1.0
406,1,24715,1.0
406,1,38964,1.0
406,3,373,2.1823332644999027e-05
407,1,9100,1.0
407,1,15894,1.0
407,3,147,2.741853313636966e-05
408,1,21750,1.0
408,1,24590,1.0
408,1,38702,0.994320273399353
408,1,39012,1.0
408,3,373,2.7999372832709923e-05
409,1,3366,1.0
409,1,4584,1.0
409,3,384,5.954759217274841e-06
410,1,2392,1.0
410,1,2397,1.0
410,1,19196,1.0
410,1,32031,1.0
410,1,32032,1.0
410,1,39014,1.0
410,1,39026,1.0
410,3,406,2.037464400928002e-05
411,1,30974,1.0
411,3,410,0.0
412,1,38988,1.0
412,3,406,0.0
413,3,434,3.6087658372707665e-06
413,9,2630,0.0
414,1,31329,1.0
414,1,37784,1.0
414,1,37818,1.0
414,1,39856,1.0
414,3,421,3.354867294547148e-05
414,10,417,1.0
414,10,430,1.0
415,1,4607,1.0
415,1,8402,1.0
415,3,409,3.94029757444514e-06
416,1,3377,1.0
416,3,409,0.0
417,3,421,2.7228390536038205e-05
417,10,414,1.0
418,3,414,3.7597044411086245e-06
419,1,3489,1.0
419,1,3870,1.0
419,3,409,4.814752173842862e-06
420,3,414,8.186008017219137e-06
421,1,4731,1.0
421,1,37700,1.0
421,3,612,0.0
422,1,11266,1.0
422,1,13528,1.0
422,3,419,0.0
423,3,419,1.1659340088954195e-05
423,9,22308,0.0
424,1,30207,1.0
424,3,421,2.9238548449939117e-05
425,3,419,7.425131798299844e-07
425,9,22308,0.0
426,1,4585,1.0
426,1,33026,1.0
426,3,424,0.0
426,9,3670,2.4563472834415734e-05
427,1,4542,1.0
427,3,409,0.0
428,3,462,0.0
429,1,3319,1.0
429,1,3366,1.0
429,1,3368,1.0
429,3,409,2.80741551250685e-05
430,1,19178,1.0
430,1,30207,1.0
430,1,37670,1.0
430,1,37869,1.0
430,1,39851,1.0
430,1,39852,1.0
430,10,414,1.0
431,1,39853,1.0
431,3,430,3.7976878957124427e-06
432,1,3353,1.0
432,1,3356,1.0
432,1,14991,1.0
432,3,409,0.0
434,1,55,1.0
434,1,14670,1.0
434,3,409,0.0
435,1,30648,1.0
435,1,38969,1.0
435,3,612,2.4454868707834976e-07
436,1,13542,1.0
436,1,38630,1.0
436,1,39448,1.0
436,3,375,0.0
437,0,10132,1.0
437,1,5543,1.0
437,1,24400,1.0
438,3,434,4.946320586896036e-06
439,1,2019,1.0
439,3,436,0.0
440,3,434,0.0
441,0,5464,1.0
441,1,3642,1.0
441,1,4481,1.0
441,1,20587,1.0
442,1,14418,0.9392487406730652
442,3,409,0.0
443,3,439,4.309361429477576e-06
444,3,434,0.0
445,3,434,6.862218469905201e-06
445,9,2619,7.401542461593635e-06
445,9,2630,3.1036695872899145e-05
446,3,436,3.325425723232911e-06
447,3,434,1.8512555470806547e-05
448,1,13542,1.0
448,1,25187,1.0
448,3,535,1.442277425667271e-05
449,3,434,0.0
450,3,434,0.0
451,1,4352,1.0
451,1,4410,1.0
452,1,12254,1.0
452,3,434,0.0
453,1,674,1.0
453,1,1244,1.0
